,box,data_file,date,session_start,session_end,bird,session,med_notation_file,event_key,time_sec_100,event,session_time_sec,first_cp_left,second_cp_left,first_cp_right,second_cp_right
0,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,010,0,session_start,0.0,1416.000,3772.000,1416.000,3772.000
1,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,250,0,chamber_light_on,0.0,1416.000,3772.000,1416.000,3772.000
2,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,220,0,left_light_on,0.0,1416.000,3772.000,1416.000,3772.000
3,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,230,0,right_light_on,0.0,1416.000,3772.000,1416.000,3772.000
4,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,130,188,response_right_key,1.88,1416.000,3772.000,1416.000,3772.000
5,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,130,231,response_right_key,2.31,1416.000,3772.000,1416.000,3772.000
6,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,120,357,response_left_key,3.57,1416.000,3772.000,1416.000,3772.000
7,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,120,391,response_left_key,3.91,1416.000,3772.000,1416.000,3772.000
8,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,130,478,response_right_key,4.78,1416.000,3772.000,1416.000,3772.000
9,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,130,517,response_right_key,5.17,1416.000,3772.000,1416.000,3772.000
10,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,120,641,response_left_key,6.41,1416.000,3772.000,1416.000,3772.000
11,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,840,699,reinforcer_scheduled_right,6.99,1416.000,3772.000,1416.000,3772.000
12,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,640,742,feeder_on_right,7.42,1416.000,3772.000,1416.000,3772.000
13,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,320,742,left_light_off,7.42,1416.000,3772.000,1416.000,3772.000
14,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,330,742,right_light_off,7.42,1416.000,3772.000,1416.000,3772.000
15,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,350,742,chamber_light_off,7.42,1416.000,3772.000,1416.000,3772.000
16,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,240,742,feeder_on,7.42,1416.000,3772.000,1416.000,3772.000
17,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,130,742,response_right_key,7.42,1416.000,3772.000,1416.000,3772.000
18,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,220,992,left_light_on,9.92,1416.000,3772.000,1416.000,3772.000
19,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,230,992,right_light_on,9.92,1416.000,3772.000,1416.000,3772.000
20,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,250,992,chamber_light_on,9.92,1416.000,3772.000,1416.000,3772.000
21,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,340,992,feeder_off,9.92,1416.000,3772.000,1416.000,3772.000
22,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,130,1642,response_right_key,16.42,1416.000,3772.000,1416.000,3772.000
23,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,120,1732,response_left_key,17.32,1416.000,3772.000,1416.000,3772.000
24,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,120,1775,response_left_key,17.75,1416.000,3772.000,1416.000,3772.000
25,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,130,1893,response_right_key,18.93,1416.000,3772.000,1416.000,3772.000
26,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,130,2084,response_right_key,20.84,1416.000,3772.000,1416.000,3772.000
27,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,130,2126,response_right_key,21.26,1416.000,3772.000,1416.000,3772.000
28,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,130,2162,response_right_key,21.62,1416.000,3772.000,1416.000,3772.000
29,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,130,2195,response_right_key,21.95,1416.000,3772.000,1416.000,3772.000
30,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,130,2258,response_right_key,22.58,1416.000,3772.000,1416.000,3772.000
31,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,120,2490,response_left_key,24.9,1416.000,3772.000,1416.000,3772.000
32,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,120,2578,response_left_key,25.78,1416.000,3772.000,1416.000,3772.000
33,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,130,2659,response_right_key,26.59,1416.000,3772.000,1416.000,3772.000
34,6,p736_s40_japede,08/05/17,17:35:48,18:36:26,p736,s40,japede_L_90_90_90_R_30_30_30,130,2693,response_right_key,26.93,1416.000,3772.000,1416.000,3772.000
